Age,Gender,Weight (kg),protein_per_kg
43.83,Male,124.61,0.8199983949923763
25.78,Male,127.95,0.9263774912075028
45.3,Male,89.2,1.265695067264574
48.22,Female,80.3,0.9085927770859276
23.33,Female,83.47,1.0468431771894091
56.04,Male,94.23,0.8639499097951819
18.65,Male,98.88,1.0211367313915858
35.72,Male,99.9,0.7877877877877878
53.1,Female,94.22,0.6930587985565697
29.26,Female,121.03,0.8236800793191771
22.95,Female,81.66,0.943913788880725
39.07,Male,107.02,0.7993832928424593
47.62,Male,129.45,0.8282734646581692
41.1,Female,121.81,0.6552007224365816
35.98,Female,100.04,0.7833866453418632
54.87,Female,129.32,0.7827868852459017
57.2,Male,96.06,0.8529044347282949
49.2,Male,82.24,0.944795719844358
36.04,Male,88.03,0.9936385323185276
45.81,Female,107.94,0.9579395960718918
56.14,Male,129.16,0.5466862805822236
54.21,Female,117.06,0.8627199726635912
50.87,Male,102.61,1.2173277458337397
29.43,Male,94.83,1.142570916376674
27.75,Male,81.31,1.182880334522199
51.48,Male,105.09,1.104862498810543
29.23,Male,94.77,1.1368576553761738
55.03,Female,128.26,0.6917979104943085
54.2,Male,83.85,2.1929636255217653
46.74,Male,127.93,0.7638552333307277
46.1,Male,103.9,0.6333012512030798
44.12,Male,124.62,0.8124699085219066
19.92,Male,100.87,1.0378705264201449
50.2,Female,85.86,1.2082459818308875
21.84,Male,96.27,1.1243377999376754
34.28,Female,111.02,0.849936948297604
22.92,Female,80.51,1.0776301080611104
34.16,Male,87.77,1.122593141164407
54.95,Male,84.75,1.206371681415929
23.33,Female,107.42,1.1418730217836528
40.12,Male,106.15,0.924823363165332
56.82,Male,96.58,1.3636363636363635
21.21,Male,96.84,0.7957455596860801
53.96,Female,86.67,1.1996077073958693
33.77,Female,88.32,1.1194519927536233
48.79,Male,83.72,1.4604634495938844
55.42,Male,85.12,1.1862077067669172
36.39,Female,124.33,0.985763693396606
58.26,Male,108.43,1.13234344738541
48.09,Female,95.01,1.201452478686454
36.63,Male,123.65,0.7192074403558432
44.32,Female,86.71,1.4067581593818477
45.87,Female,94.69,0.84106030203823
38.21,Male,122.68,0.76084121291164
56.12,Male,117.04,0.7124914559125085
28.98,Female,106.69,0.9906270503327396
42.99,Male,110.52,1.0188201230546508
25.03,Male,80.89,1.1886512547904562
54.12,Male,116.9,1.048845166809239
48.19,Female,86.85,1.5922855497985031
50.17,Male,101.36,1.237075769534333
43.23,Female,101.87,0.919897909099833
51.82,Male,105.86,1.0251275269223503
37.21,Male,103.34,1.100445132572092
27.01,Male,89.04,0.927336028751123
47.1,Female,89.01,1.3943377148634983
29.11,Female,121.21,0.8237769160960317
51.13,Female,103.22,1.209746173222244
21.04,Female,101.39,0.6723542755695828
42.83,Female,102.52,0.915821303160359
28.96,Female,121.09,0.8199686183830209
23.48,Male,82.96,1.055327868852459
22.83,Male,116.98,1.0023935715506924
29.17,Female,106.98,0.9853243596934006
36.01,Female,90.45,1.0637921503593144
42.65,Female,82.48,1.345780795344326
22.23,Male,88.49,1.8022375409650808
19.54,Female,124.7,0.8976744186046511
54.17,Female,115.82,1.058970816784666
21.33,Male,125.34,1.3843146641136108
20.37,Female,100.66,1.043214782435923
45.22,Female,85.51,1.1909718161618523
51.13,Male,109.22,0.6549166819263871
52.34,Male,85.19,1.5885667331846465
23.23,Male,84.56,0.8263954588457899
49.97,Female,89.76,1.3503787878787876
56.2,Male,93.29,0.8659020259406153
54.81,Female,129.7,0.7782575173477255
56.14,Female,84.8,1.241745283018868
55.67,Female,84.55,1.2430514488468365
50.11,Female,94.82,0.9394642480489348
35.94,Male,86.99,1.0020692033567078
38.07,Female,123.36,0.74594682230869
23.19,Female,106.49,0.5852192694149686
25.12,Male,95.58,1.0215526260724002
59.08,Male,97.25,1.1260668380462726
57.67,Male,103.13,0.8702608358382624
49.83,Male,91.31,1.3336983900996604
57.18,Male,85.47,0.9488709488709488
28.54,Female,84.85,2.022981732469064
50.3,Female,80.13,1.0581554973168603
58.01,Female,103.6,0.8594594594594596
48.56,Female,83.44,0.937320230105465
59.09,Male,89.08,1.1125954198473282
22.01,Female,98.62,1.0504968566213748
26.69,Male,108.34,0.9101901421450987
58.93,Male,90.25,0.8448753462603878
55.95,Male,109.55,0.9644910999543588
56.9,Male,112.5,0.5961777777777777
57.23,Female,81.96,1.2742801366520256
18.82,Female,82.47,0.8769249424032981
22.63,Male,117.94,0.8354247922672545
19.21,Female,95.39,1.2382849355278331
27.03,Male,108.22,0.9130474958418038
35.04,Male,84.94,0.7760772309865788
26.6,Female,89.54,0.8777082867991959
47.92,Male,80.4,0.8946517412935323
43.88,Female,89.37,1.4426541344970347
44.37,Female,89.13,1.4551778301357567
30.22,Male,107.78,1.108090554833921
46.04,Female,103.55,0.6358281023660068
49.07,Female,81.41,0.9091020759120502
28.53,Male,121.22,0.825936314139581
37.83,Female,87.7,1.9597491448118587
26.1,Male,111.88,0.6399713979263496
34.89,Female,127.1,0.9387096774193548
55.8,Female,107.44,1.1130863737900225
54.15,Female,86.17,1.207380758964837
25.15,Female,81.23,1.202142065739259
20.96,Female,96.67,0.7951794765697735
56.67,Female,126.43,0.9406786363995888
55.35,Male,87.23,0.809354579846383
29.65,Male,121.1,0.7975227085053674
18.0,Male,83.22,0.9516943042537852
52.27,Male,82.16,1.0800876338851022
21.73,Male,96.77,1.1239020357548828
53.9,Female,114.22,1.085799334617405
49.95,Female,88.83,0.9278396937971406
57.85,Male,82.15,1.2419963481436396
27.3,Male,80.96,0.9788784584980238
49.14,Female,85.16,1.0939408172851104
29.91,Female,120.21,0.7505199234672656
23.09,Male,107.87,0.5722629090571985
56.96,Female,112.63,0.60916274527213
40.97,Male,100.98,1.1332937215290155
46.75,Male,82.61,1.1277085098656336
26.81,Female,80.54,0.9987583809287308
32.96,Male,106.8,0.6942883895131087
36.43,Female,123.1,0.9945572705117792
28.01,Female,121.84,1.0554826001313198
44.82,Male,80.02,1.1403399150212448
27.98,Female,84.45,0.7867377146240379
21.01,Male,80.38,0.8060462801691964
31.9,Female,108.81,1.456116165793585
28.87,Male,94.9,1.146259220231823
18.0,Male,125.98,0.9354659469757104
18.22,Male,114.6,0.8198080279232113
18.03,Female,92.61,1.2095885973436993
46.95,Male,86.83,1.8530461821950936
45.09,Female,93.01,1.0419309751639607
53.05,Male,82.66,0.8291797725623036
29.18,Male,86.91,0.8984006443447244
55.34,Male,87.84,0.8068078324225866
58.66,Male,122.92,0.5772046859746176
54.24,Male,85.59,1.2155625657202944
53.81,Female,116.99,0.8632361740319685
57.03,Female,82.54,0.962563605524594
27.17,Male,89.25,0.8912044817927172
24.94,Male,81.79,1.1920772710600318
18.66,Male,88.88,1.1395139513951396
55.86,Male,125.41,0.7622996571246312
23.38,Male,87.23,0.9330505560013757
54.13,Female,125.24,0.8237783455764932
49.28,Male,106.67,0.9476891347145402
43.07,Male,127.06,1.2910436014481346
21.95,Female,87.43,1.1486903808761295
40.46,Male,94.7,1.5120380147835268
58.95,Female,123.4,0.952998379254457
35.02,Male,126.65,0.9376233714962494
26.2,Female,126.96,0.9384845620667928
32.05,Female,85.09,0.9310142202373956
41.05,Male,94.54,1.5058176433255763
54.66,Female,84.31,2.1837267228086823
42.78,Female,108.41,0.9551701872520986
23.2,Male,115.28,0.9339000693962526
54.97,Male,128.11,0.6876902661775036
33.15,Female,102.7,1.128919182083739
23.15,Female,81.16,1.0660423854115328
53.23,Male,115.61,0.9096963930455844
47.93,Male,128.66,0.8337478625835535
59.14,Female,85.97,1.0034895893916482
20.03,Female,83.24,1.1155694377703027
56.69,Female,129.59,0.9153484065128482
34.88,Female,85.35,0.7636789689513768
54.76,Male,85.15,1.2014092777451555
19.0,Male,87.71,0.9002394253790902
51.02,Male,102.63,1.2200136412355065
49.04,Male,83.67,1.4593044101828612
25.16,Female,88.38,1.278796107716678
56.53,Male,96.43,1.3619205641397905
50.95,Male,88.7,1.2613303269447576
42.92,Male,108.34,0.9524644637253092
56.03,Female,107.68,1.1131129271916789
47.15,Male,87.27,1.0651999541652344
56.43,Female,81.83,1.20261517780765
20.35,Female,85.57,1.131705036811967
21.61,Female,102.64,0.8938035853468432
20.1,Female,117.81,0.7386469739410916
21.67,Male,110.18,1.1892357959702304
40.48,Female,81.55,1.558185162477008
21.02,Female,124.77,1.386951991664663
48.09,Female,94.37,1.209812440394193
24.37,Male,88.35,0.7766836445953594
28.32,Female,86.62,1.0106211036712076
53.58,Male,84.22,1.1900973640465449
56.76,Female,96.03,0.8512964698531709
36.91,Male,124.4,0.7022508038585209
40.2,Female,94.59,1.0900729464002537
58.8,Female,89.09,0.8521719609383769
54.01,Female,116.36,1.056634582330698
20.79,Female,110.91,0.7425840771796952
34.09,Male,102.07,0.9104536102674636
42.73,Female,108.95,0.9599816429554842
53.25,Male,82.33,0.8303170168832746
57.32,Male,121.95,0.6486264862648626
43.95,Male,82.46,1.8305845258307056
21.11,Female,93.59,1.094240837696335
55.75,Female,89.16,1.2799461641991925
18.32,Female,82.16,0.8814508276533594
59.15,Male,122.21,0.579576139432125
50.19,Female,91.09,1.13536063234164
59.12,Female,90.11,0.8466318943513484
22.77,Male,107.8,1.134508348794063
32.76,Female,82.3,0.943985419198056
55.93,Female,125.07,0.9593027904373552
21.06,Male,80.52,0.8037754595131644
53.12,Female,84.07,1.1904365409777566
32.0,Female,83.52,0.8861350574712644
26.97,Female,87.19,1.8736093588714304
53.87,Male,86.59,1.246102321284213
41.41,Female,121.23,0.6655943248370865
50.12,Female,90.16,1.3444986690328309
40.11,Male,80.57,1.174506640188656
20.09,Male,85.89,1.1252765164745606
20.76,Male,81.25,0.8008615384615384
28.37,Female,87.42,1.2502859757492564
58.18,Male,82.58,1.2281424073625575
39.37,Female,106.02,0.9188832295793248
26.88,Female,89.35,0.8924454392837157
42.78,Female,93.85,1.1188066062866278
49.72,Male,90.49,1.1411205658083767
27.21,Female,80.67,0.9935539853725052
22.24,Male,102.15,0.9344101811062164
49.63,Male,95.64,0.933500627352572
26.34,Male,125.81,0.5191956124314442
55.83,Female,89.67,1.2075387532062003
49.99,Female,91.05,1.1378363536518397
56.75,Female,81.73,1.1099963293772177
44.05,Male,94.58,1.254705011630366
32.81,Male,116.99,0.8035729549534149
22.17,Female,103.05,0.8929645803008248
22.65,Female,121.48,0.9236088244978596
27.88,Female,108.65,0.8198803497468936
55.94,Female,109.93,0.964795779132175
48.35,Male,80.36,0.9071677451468392
59.09,Female,122.7,0.9585167074164628
42.9,Male,127.58,1.2933061608402572
19.66,Female,117.25,0.7325373134328358
21.97,Female,86.93,1.1523064534683078
51.9,Female,105.01,1.0154271021807446
33.0,Female,114.63,0.8495158335514263
44.73,Male,88.47,0.7900983384198034
20.34,Female,124.18,0.902641327105814
49.21,Female,84.38,1.4384925337757763
55.85,Male,110.57,0.9545084561816044
42.52,Female,83.15,0.752495490078172
36.06,Female,83.8,1.1677804295942722
22.92,Male,109.08,0.7034286762009535
23.23,Female,81.29,1.0665518513962358
19.96,Male,117.68,0.7413324269204622
34.38,Male,115.75,0.8024190064794816
57.71,Male,103.45,0.8609956500724987
34.1,Female,110.35,0.8542818305391935
48.12,Male,82.94,1.1197251024837234
44.73,Female,89.47,1.2680228009388623
58.39,Female,90.53,1.3831878935159616
36.83,Female,87.73,1.2058588852160037
52.35,Male,85.44,1.195926966292135
19.4,Female,87.63,0.9002624671916011
37.78,Female,81.94,1.003539175006102
28.94,Female,125.42,0.6126614575027907
48.71,Male,83.01,1.298879653053849
41.81,Male,85.18,1.3051185724348435
18.0,Female,125.99,0.9358679260258752
45.94,Female,108.76,0.9471312982714232
59.25,Male,89.73,0.843530591775326
54.15,Male,115.55,1.0756382518390308
35.01,Male,101.39,1.0128217772955912
19.97,Female,111.64,0.7863668935865282
40.86,Female,100.97,1.1347925126275131
57.67,Female,90.12,1.3872614292055037
27.86,Male,82.24,1.1720573929961091
55.28,Female,87.56,0.8051621745089081
48.0,Female,87.4,1.5842105263157895
19.85,Male,124.37,0.8992522312454772
47.5,Male,94.06,1.2074207952370826
54.73,Male,86.45,1.1736263736263737
21.22,Male,93.32,1.09804972138877
19.83,Male,92.62,1.1560138199093066
29.01,Female,85.22,2.0140812015958693
23.11,Female,81.7,0.9351285189718482
19.26,Female,94.85,1.2499736425935688
23.0,Male,83.07,1.0635608522932467
48.76,Male,81.62,0.9049252634158294
23.05,Male,83.36,0.8500479846449136
34.21,Male,125.09,0.6526500919338076
35.93,Female,95.96,1.3015839933305546
33.88,Male,115.3,0.8035559410234172
55.78,Female,125.47,0.9564039212560772
28.9,Male,121.81,0.8207043756670224
38.06,Male,81.25,1.0028307692307692
53.86,Male,87.16,1.3614043139054612
33.76,Male,112.4,1.008629893238434
34.75,Female,85.43,0.7781809668734636
32.59,Male,104.71,0.8259001050520486
27.55,Male,121.97,1.050668197097647
32.06,Male,89.72,1.5018947837717342
51.8,Female,86.3,1.1819235225955969
21.15,Female,101.31,0.7119731517125654
40.18,Male,106.11,0.9173499198944493
58.0,Female,108.79,1.4843276036400403
30.44,Male,113.85,0.8066754501537111
41.97,Male,85.05,1.314050558495003
56.08,Male,125.34,0.9568374022658368
36.96,Female,103.9,1.101154956689124
58.18,Male,109.97,1.4642175138674185
36.29,Female,121.59,0.6746442964059545
36.99,Male,88.23,0.9791454153915902
50.15,Male,91.36,1.1367119089316988
53.78,Male,86.66,1.3657973690283869
28.85,Female,87.86,0.7735033007056681
19.96,Male,116.6,0.7400514579759864
39.82,Female,82.21,1.173214937355553
56.94,Female,82.54,1.2673855100557303
56.25,Male,89.94,1.208694685345786
22.57,Female,81.03,0.946686412439837
19.8,Female,93.05,1.1602364320257923
45.33,Female,113.29,0.7436666960896813
18.82,Male,98.44,1.0135107679804958
53.39,Female,82.63,0.8314171608374683
35.93,Female,91.08,1.0463328941589811
18.0,Male,92.99,1.2130336595332831
21.96,Female,96.58,1.1264236902050115
21.13,Male,86.94,0.9085576259489304
27.2,Female,104.0,1.1667307692307691
39.87,Female,93.58,1.098097884163283
21.02,Female,124.78,1.392610995351819
46.23,Male,94.37,0.837130443997033
19.71,Male,92.0,1.1678260869565218
39.12,Female,127.7,0.7889584964761159
55.82,Female,84.41,1.2484302807724204
45.4,Male,88.43,0.784009951373968
35.15,Male,86.1,0.7579558652729386
28.83,Female,84.63,2.032376225924613
30.34,Female,85.21,1.322027930994015
54.92,Male,128.43,0.6925951880401775
44.7,Female,89.6,1.2640625
38.91,Female,107.94,0.7899759125440059
43.26,Female,82.74,0.7547739908146001
20.14,Female,116.95,0.7422830269345875
45.08,Female,84.94,1.2090887685425007
46.9,Female,127.39,0.7633252217599498
27.19,Male,105.14,1.1640669583412593
39.96,Female,92.95,1.1040344271113502
48.54,Female,84.35,1.0923532898636634
48.42,Female,80.34,0.8980582524271845
47.33,Male,87.24,1.0598349381017882
58.26,Male,109.24,1.1215671915049432
46.04,Female,84.53,1.153673252099846
27.25,Male,89.91,0.9247024802580358
49.71,Male,95.43,0.929791470187572
33.92,Female,88.0,1.1225
52.48,Female,85.63,0.9925259838841528
28.38,Male,121.87,1.0485763518503324
28.66,Female,94.91,1.1449794542197873
56.95,Male,112.63,0.6072982331528013
44.72,Female,118.12,0.813833389773112
47.63,Male,128.55,0.8404511863088292
32.03,Female,102.76,0.8736862592448423
21.96,Female,106.42,0.7753241871828604
41.83,Male,97.29,0.9461404049748174
57.42,Male,96.01,0.8597021143630872
45.24,Male,81.37,1.495145631067961
19.75,Male,117.76,0.737601902173913
27.86,Male,114.96,0.791231732776618
20.83,Male,125.61,1.3878672080248389
51.06,Female,88.24,1.2650725294650953
19.84,Male,82.52,0.9804895782840524
51.85,Male,82.51,1.07562719670343
58.06,Female,82.42,1.2401116233923803
29.06,Male,86.61,0.7747373282530885
26.1,Female,127.85,0.92225263981228
39.01,Female,108.14,0.7910116515627891
29.23,Male,120.25,0.834012474012474
48.76,Female,83.0,1.3016867469879518
38.96,Female,102.07,1.102184775154306
45.27,Female,80.73,1.1366282670630496
54.94,Female,119.02,0.7005545286506469
54.68,Male,118.79,0.7041838538597525
45.02,Female,85.08,1.2048660084626237
24.63,Female,112.35,0.7752558967512239
35.29,Female,101.94,0.95065724936237
57.28,Female,126.54,0.9357515410146988
35.06,Female,100.47,0.7016024683985269
29.77,Male,87.22,1.7686310479247878
18.0,Female,87.52,0.9324725776965266
18.77,Female,128.03,0.7267046785909553
54.11,Female,116.41,1.0576410961257623
29.86,Male,120.83,0.7958288504510469
45.91,Male,88.61,1.0662453447692135
49.27,Male,82.61,1.291853286527055
31.2,Male,86.08,1.3138940520446096
42.6,Male,96.28,1.0525550477773162
30.18,Female,92.07,1.219398283914413
18.0,Female,114.97,0.8169957380186136
52.47,Male,83.85,1.3221228384019084
45.75,Female,80.79,1.5156578784503032
54.0,Male,86.61,1.2503175152984645
34.95,Female,127.01,0.9326037319896072
46.71,Male,88.98,1.3987412901775678
36.15,Female,121.21,0.6838544674531805
21.51,Male,88.47,1.8071662710523344
20.85,Male,100.86,0.6699385286535792
28.96,Male,86.91,0.7691865147854101
58.02,Male,88.98,1.410654079568442
55.69,Female,125.25,0.951936127744511
48.07,Male,129.43,0.8377501352082206
32.9,Female,106.37,0.6959669079627714
43.02,Female,83.15,1.3446782922429343
22.12,Male,101.81,0.9216187015027992
28.42,Female,81.28,1.186638779527559
28.99,Male,121.03,0.8246715690324713
23.84,Male,87.12,1.3691460055096418
58.07,Female,90.53,1.3856180271733127
48.29,Male,94.09,1.2084174726325858
30.71,Male,86.46,1.3534582465880176
22.73,Female,106.94,0.5803254161211895
48.4,Female,115.73,0.9697571934675536
55.98,Male,88.74,0.9966193373901284
29.78,Male,121.94,0.796867311792685
48.78,Male,83.21,1.298161278692465
19.82,Female,120.72,1.088469184890656
55.68,Male,89.04,0.999101527403414
32.15,Male,88.28,0.9896918894426824
31.44,Female,86.0,1.3113953488372092
56.37,Male,91.17,1.1895360315893386
44.34,Female,90.06,1.4253830779480348
22.82,Female,114.85,0.9428820200261212
30.28,Male,113.11,0.8114225090619751
53.7,Female,87.15,1.3625932300631094
20.81,Male,101.15,0.7069698467622343
55.86,Male,125.59,0.7590572497810335
51.76,Male,85.64,1.575081737505838
32.47,Female,102.38,0.8704825161164291
20.8,Female,93.37,1.099068223198029
42.76,Male,95.9,1.0462982273201251
20.9,Male,101.21,0.670585910483154
27.17,Male,87.41,1.8734698547077
22.57,Male,108.48,0.7156157817109143
20.91,Male,93.74,1.0909963729464476
59.02,Male,88.47,1.325760144681813
56.61,Male,81.51,1.2815605447184393
34.81,Male,100.72,0.6948967434471802
50.57,Female,108.52,0.6659601916697383
48.4,Female,115.0,0.971391304347826
56.81,Female,85.55,0.9281122150789012
38.88,Female,102.25,1.1024938875305623
43.11,Male,113.19,1.021556674617899
20.89,Female,93.65,1.1017618793379604
43.92,Male,94.31,1.251723041034885
51.91,Male,86.47,0.9891291777495084
28.9,Male,87.29,1.2935044105854048
56.09,Female,129.49,0.9189126573480576
57.17,Female,81.9,1.1072039072039073
20.15,Female,120.19,1.1011731425243363
25.08,Male,123.18,0.7486604968339016
20.88,Female,102.17,0.6679064304590387
54.0,Female,86.67,1.371754932502596
49.74,Male,101.86,1.2326722953072846
21.56,Female,98.1,1.0644240570846075
22.89,Male,80.91,0.9548881473241876
45.21,Female,85.06,1.1978603338819656
40.9,Male,82.18,1.1405451448040886
21.96,Female,96.29,1.1291930626233253
42.78,Male,108.65,0.9616198803497468
32.13,Female,126.46,0.9662343824134114
27.12,Male,88.87,1.3334083492742208
44.9,Female,80.97,1.129801160923799
21.1,Female,100.07,0.7171979614270011
31.96,Female,96.87,1.143491276969134
57.77,Male,109.01,1.1191633795064673
19.23,Male,82.89,0.8660875859572928
56.81,Male,95.81,0.8655672685523432
28.82,Male,86.71,1.0658516895398455
33.83,Female,92.54,0.7187162308191053
21.78,Female,110.71,1.1829103062054016
25.31,Female,87.97,1.2769125838353983
32.94,Female,105.64,0.7008708822415752
42.96,Female,103.14,0.9000387822377351
28.26,Female,85.95,1.2744618964514254
20.88,Female,81.64,0.7867466927976483
40.88,Female,101.68,1.1350314712824547
55.63,Male,84.96,1.2011534839924671
